product_name,brands,target,image_url,nutriscore_grade
Jambon supérieur 6 tranches,Jambon mangalica,white-hams,https://images.openfoodfacts.org/images/products/343/410/000/4816/front_fr.15.400.jpg,c
Jambon cuit supérieur fumé x 4,,white-hams,https://images.openfoodfacts.org/images/products/028/145/102/6706/front_fr.4.400.jpg,b
"6 tranches jambon de Paris, découenné dégraissé",Leader Price,white-hams,https://images.openfoodfacts.org/images/products/326/385/860/1110/front_fr.11.400.jpg,c
Jambon cuit superieur,,white-hams,https://images.openfoodfacts.org/images/products/021/140/502/3819/front_fr.4.400.jpg,b
Jambon Le Comtois,,white-hams,https://images.openfoodfacts.org/images/products/324/065/008/7403/front_fr.3.400.jpg,d
Jambon cuit,,white-hams,https://images.openfoodfacts.org/images/products/021/100/003/6085/front_fr.4.400.jpg,d
Jambon Traditionnel,Saint Alby,white-hams,https://images.openfoodfacts.org/images/products/220/587/000/4976/front_fr.3.400.jpg,d
Jambon à l'ancienne,Tallec,white-hams,https://images.openfoodfacts.org/images/products/025/538/202/4209/front_fr.3.400.jpg,d
Prosciutto arrosto,,white-hams,https://images.openfoodfacts.org/images/products/284/900/201/5616/front_fr.3.400.jpg,b
Jambon superieur traditionnel - cuit avec son os 3TR,Chambade,white-hams,https://images.openfoodfacts.org/images/products/265/380/102/2245/front_fr.4.400.jpg,d
Jambon cuit supérieur avec couenne 4 tranches,,white-hams,https://images.openfoodfacts.org/images/products/325/622/021/6470/front_fr.3.400.jpg,d
Jambon cuit supérieur fumé,Cora,white-hams,https://images.openfoodfacts.org/images/products/024/181/483/6700/front_fr.3.400.jpg,unknown
Jambon blanc cuit,,white-hams,https://images.openfoodfacts.org/images/products/223/807/803/0447/front_fr.4.400.jpg,c
Jambon blanc,,white-hams,https://images.openfoodfacts.org/images/products/229/900/603/0311/front_fr.4.400.jpg,d
Jambon cuit,,white-hams,https://images.openfoodfacts.org/images/products/020/766/103/2863/front_fr.3.400.jpg,d
Jambon cuit à l'ancienne,,white-hams,https://images.openfoodfacts.org/images/products/025/302/802/6761/front_fr.3.400.jpg,d
Jambon cuit supérieur,,white-hams,https://images.openfoodfacts.org/images/products/021/140/502/3352/front_fr.4.400.jpg,b
Jambon cuit superieur 5 tranches,,white-hams,https://images.openfoodfacts.org/images/products/020/693/703/0909/front_fr.4.400.jpg,d
Jambon Cuit Supérieur,Auchan,white-hams,https://images.openfoodfacts.org/images/products/359/671/034/4727/front_fr.13.400.jpg,c
Jambon cuit supérieur,Intermarché,white-hams,https://images.openfoodfacts.org/images/products/021/136/802/9194/front_fr.4.400.jpg,d
Jambon cuit cuisine au bouillon a l'os,,white-hams,https://images.openfoodfacts.org/images/products/222/772/802/6763/front_fr.4.400.jpg,d
Mon jambon blanc,MADRANGE,white-hams,https://images.openfoodfacts.org/images/products/318/094/008/8768/front_fr.3.400.jpg,c
Jambon supérieur avec couenne 2 tranches,Casino,white-hams,https://images.openfoodfacts.org/images/products/322/247/697/4679/front_fr.14.400.jpg,d
Le petit jambon cuit supérieur,Le Porc Français,white-hams,https://images.openfoodfacts.org/images/products/220/545/806/3302/front_fr.17.400.jpg,d
Jambon supérieur avec couenne,,white-hams,https://images.openfoodfacts.org/images/products/220/002/003/3851/front_fr.4.400.jpg,b
Jambon,Brient,white-hams,https://images.openfoodfacts.org/images/products/334/665/027/1047/front_fr.10.400.jpg,d
Jambon cuit superieur dd/4,,white-hams,https://images.openfoodfacts.org/images/products/249/766/702/1581/front_fr.11.400.jpg,d
Le Bon Paris à l'Étouffée,"Herta, Le Bon Paris",white-hams,https://images.openfoodfacts.org/images/products/761/303/533/6100/front_fr.5.400.jpg,c
Jambon superieur cuit au bouillon porc français,,white-hams,https://images.openfoodfacts.org/images/products/222/858/501/9226/front_fr.3.400.jpg,d
jambon cuit,,white-hams,https://images.openfoodfacts.org/images/products/269/303/703/8771/front_fr.3.400.jpg,d
Le Supérieur - à l'Etouffée - BIO,Fleury Michon,white-hams,https://images.openfoodfacts.org/images/products/330/274/004/7442/front_fr.452.400.jpg,c
jambon supérieur avec couenne,,white-hams,https://images.openfoodfacts.org/images/products/227/369/302/3023/front_fr.20.400.jpg,d
Jambon supérieur découenné dégraissé bio,,white-hams,https://images.openfoodfacts.org/images/products/223/173/602/8343/front_fr.4.400.jpg,d
Le torchon,,white-hams,https://images.openfoodfacts.org/images/products/806/175/805/0015/front_fr.3.400.jpg,a
Jambon cuit sup AC,,white-hams,https://images.openfoodfacts.org/images/products/224/896/601/8839/front_fr.4.400.jpg,b
Jambon supérieur cuit 4 tranches,,white-hams,https://images.openfoodfacts.org/images/products/225/627/203/5037/front_fr.3.400.jpg,unknown
Le Foué Tradition,,white-hams,https://images.openfoodfacts.org/images/products/317/734/001/6378/front_fr.18.400.jpg,d
Jambon cuit sup blanc,,white-hams,https://images.openfoodfacts.org/images/products/028/145/002/9524/front_fr.4.400.jpg,b
Noix de jambon poivre,Casa Ramon,white-hams,https://images.openfoodfacts.org/images/products/841/310/700/1313/front_fr.4.400.jpg,e
Jambon tradition,Saint Alby,white-hams,https://images.openfoodfacts.org/images/products/220/587/600/2662/front_fr.3.400.jpg,d
Jambon cuit supérieur,,white-hams,https://images.openfoodfacts.org/images/products/366/605/457/0967/front_fr.9.400.jpg,b
Jambon cuit de porc fermier du Sud-Ouest,Charcuterie Bordelaise,white-hams,https://images.openfoodfacts.org/images/products/370/019/680/6598/front_fr.6.400.jpg,unknown
Jambon à l'ancienne mijoté au torchon,Tallec,white-hams,https://images.openfoodfacts.org/images/products/245/363/703/2148/front_fr.8.400.jpg,d
Jambon cuit,U,white-hams,https://images.openfoodfacts.org/images/products/287/162/103/4501/front_en.7.400.jpg,unknown
Jambon cuit -25% de sel,Monoprix,white-hams,https://images.openfoodfacts.org/images/products/335/003/403/2506/front_fr.3.400.jpg,a
Jambon cuit sup fumé,,white-hams,https://images.openfoodfacts.org/images/products/028/145/103/7467/front_fr.11.400.jpg,b
Jambon cuit découenné et dégraissé,Auchan,white-hams,https://images.openfoodfacts.org/images/products/325/856/546/1324/front_fr.3.400.jpg,d
Jambon de paris,Leader Price,white-hams,https://images.openfoodfacts.org/images/products/321/133/004/9721/front_fr.20.400.jpg,d
Jambon cuit superieur sans Couenne,Le Choix du Charcutier,white-hams,https://images.openfoodfacts.org/images/products/334/665/021/1715/front_fr.4.400.jpg,b
Jambon Le Foué,"Paul Prédault, Sans marque",white-hams,https://images.openfoodfacts.org/images/products/317/734/001/5623/front_fr.4.400.jpg,d
Jambon de Paris cuit découenné dégraissé x 10 tranches,"Marque Repère, Tradilège",white-hams,https://images.openfoodfacts.org/images/products/366/111/209/6328/front_fr.22.400.jpg,d
Jambon cuit,,white-hams,https://images.openfoodfacts.org/images/products/366/007/100/6324/front_fr.4.400.jpg,unknown
Jambon cuit supérieur découenné,,white-hams,https://images.openfoodfacts.org/images/products/370/013/390/6947/front_fr.16.400.jpg,c
Jambon cuit sup aveyron,Porc de l'Aveyron,white-hams,https://images.openfoodfacts.org/images/products/269/303/702/8734/front_fr.4.400.jpg,e
Jambon DD de Teruel,,white-hams,https://images.openfoodfacts.org/images/products/843/700/292/9152/front_fr.3.400.jpg,e
Jambon,,white-hams,https://images.openfoodfacts.org/images/products/308/973/350/9001/front_fr.3.400.jpg,unknown
Le bon jambon bret.c.sup.découe.dégrai.TERRE BREIZH,Terre De Breizh,white-hams,https://images.openfoodfacts.org/images/products/328/332/410/0336/front_fr.20.400.jpg,c
Jambon cuit supérieur,,white-hams,https://images.openfoodfacts.org/images/products/023/935/001/7486/front_fr.3.400.jpg,unknown
Jambon cuit Choix de paris,Les Sas,white-hams,https://images.openfoodfacts.org/images/products/366/351/304/0078/front_fr.4.400.jpg,c
Jambon blanc bio,ENSEMBLE,white-hams,https://images.openfoodfacts.org/images/products/346/280/000/0449/front_fr.5.400.jpg,d
Jambon superieur sans couenne,,white-hams,https://images.openfoodfacts.org/images/products/227/369/502/4530/front_fr.15.400.jpg,d
Jambon cuit,,white-hams,https://images.openfoodfacts.org/images/products/281/948/900/2577/front_fr.3.400.jpg,d
Jambon cuit,Gourmets de l'Artois,white-hams,https://images.openfoodfacts.org/images/products/349/894/001/1199/front_fr.4.400.jpg,d
Prosciutto Cotto al Tartufo,"Gianni Negrini, Prosciutto cotto al tartufo",white-hams,https://images.openfoodfacts.org/images/products/800/394/800/0585/front_fr.7.400.jpg,d
Jambon,Monique Ranou,white-hams,https://images.openfoodfacts.org/images/products/325/039/172/3195/front_fr.14.400.jpg,c
Jambon cuit superieur,,white-hams,https://images.openfoodfacts.org/images/products/021/140/502/3819/front_fr.4.400.jpg,b
Jambon cuit sup fumé,,white-hams,https://images.openfoodfacts.org/images/products/028/145/102/8601/front_fr.9.400.jpg,b
Jambon,,white-hams,https://images.openfoodfacts.org/images/products/315/423/081/0865/front_fr.3.400.jpg,b
Jambon roti aux herbes,Citterio,white-hams,https://images.openfoodfacts.org/images/products/800/841/078/3515/front_fr.3.400.jpg,d
Jambon traditionnel,Saint Alby,white-hams,https://images.openfoodfacts.org/images/products/220/588/700/3597/front_fr.3.400.jpg,d
Jambon cuit,,white-hams,https://images.openfoodfacts.org/images/products/234/533/400/1339/front_fr.4.400.jpg,unknown
Jambon cuit supérieur AC,ABC Industrie,white-hams,https://images.openfoodfacts.org/images/products/308/973/992/3009/front_fr.14.400.jpg,d
Jambon supérieur avec couenne,Casino,white-hams,https://images.openfoodfacts.org/images/products/322/247/697/4686/front_fr.30.400.jpg,d
Jambon à l’ancienne cuit sas couenne,Domaine Picard,white-hams,https://images.openfoodfacts.org/images/products/225/251/902/8077/front_fr.4.400.jpg,d
Hinterkochschinken,Edeka,white-hams,https://images.openfoodfacts.org/images/products/431/150/144/4917/front_de.13.400.jpg,d
Jambon cuit doré au four,,white-hams,https://images.openfoodfacts.org/images/products/243/287/503/1496/front_fr.4.400.jpg,b
Jambon Label Rouge,,white-hams,https://images.openfoodfacts.org/images/products/021/250/303/8248/front_en.3.400.jpg,c
Jambon supérieur,,white-hams,https://images.openfoodfacts.org/images/products/246/392/703/6145/front_fr.4.400.jpg,d
Jambon cuit,,white-hams,https://images.openfoodfacts.org/images/products/400/625/900/2785/front_fr.3.400.jpg,d
Le Supérieur Avec Couenne 4tr,Madrange,white-hams,https://images.openfoodfacts.org/images/products/318/094/006/3437/front_fr.14.400.jpg,d
Jambon traditionnel,Saint Alby,white-hams,https://images.openfoodfacts.org/images/products/220/588/600/3765/front_fr.11.400.jpg,d
Jambon supérieur cuit avec son os,,white-hams,https://images.openfoodfacts.org/images/products/345/359/000/8173/front_fr.4.400.jpg,d
Jambon Supérieur,Auchan,white-hams,https://images.openfoodfacts.org/images/products/260/047/603/2864/front_fr.4.400.jpg,d
Jambon de Paris,,white-hams,https://images.openfoodfacts.org/images/products/295/933/000/1165/front_fr.3.400.jpg,d
Jambon supérieur cuit à l'os,,white-hams,https://images.openfoodfacts.org/images/products/265/380/102/9657/front_fr.4.400.jpg,d
Mon Gourmand Tradition,"Les Mousquetaires, Monique Ranou, Sélection Intermarché",white-hams,https://images.openfoodfacts.org/images/products/325/039/134/6103/front_fr.19.400.jpg,d
Le Supérieur sans Couenne (lot de 2),Madrange,white-hams,https://images.openfoodfacts.org/images/products/318/094/007/7816/front_fr.18.400.jpg,d
Jambon cuit supérieur avec couenne,U,white-hams,https://images.openfoodfacts.org/images/products/227/369/302/9193/front_fr.3.400.jpg,d
Jambon supérieur sans couenne,Belle France,white-hams,https://images.openfoodfacts.org/images/products/325/856/146/3162/front_fr.23.400.jpg,d
Jambon cuit,,white-hams,https://images.openfoodfacts.org/images/products/244/871/102/1125/front_fr.3.400.jpg,b
Jambon cuit superieur Cuisine a l’os,,white-hams,https://images.openfoodfacts.org/images/products/021/079/702/0932/front_fr.3.400.jpg,d
Jambon de Paris cuit à l'étouffée 8 tranches,"Marque Repère, Tradilège",white-hams,https://images.openfoodfacts.org/images/products/366/111/209/6670/front_fr.20.400.jpg,d
Jambon cuit supérieur,,white-hams,https://images.openfoodfacts.org/images/products/023/935/902/3938/front_fr.4.400.jpg,d
Jambon de paris,,white-hams,https://images.openfoodfacts.org/images/products/326/383/460/6313/front_fr.3.400.jpg,c
Jambon Supérieur Cuit avec son Os,Salfadis,white-hams,,d
Jambon Supérieur,Lausse,white-hams,https://images.openfoodfacts.org/images/products/400/625/900/2808/front_fr.25.400.jpg,d
Jambon superieur sans couenne 4 tranches,U,white-hams,https://images.openfoodfacts.org/images/products/227/369/502/1911/front_fr.4.400.jpg,d
Jambon à l'ancienne cuit au torchon,le porc français,white-hams,https://images.openfoodfacts.org/images/products/025/302/802/7164/front_fr.15.400.jpg,d
Tendre noix à l'étouffée,Herta,white-hams,https://images.openfoodfacts.org/images/products/761/303/586/5945/front_fr.4.400.jpg,c
Jambon cuit,,white-hams,https://images.openfoodfacts.org/images/products/021/100/003/6085/front_fr.4.400.jpg,d
Jambon traditionnel,Saint Alby,white-hams,https://images.openfoodfacts.org/images/products/220/587/800/5203/front_fr.3.400.jpg,d
Jambon cuit superieur. Porc bourguignon.,,white-hams,https://images.openfoodfacts.org/images/products/023/934/801/8204/front_fr.4.400.jpg,d
Jambon cuit superieur  avec couenne,Tradition et terroir du sud-ouest,white-hams,https://images.openfoodfacts.org/images/products/349/360/000/9202/front_fr.26.400.jpg,d
Jambon cuit &quot;tradition&quot;,,white-hams,https://images.openfoodfacts.org/images/products/218/503/400/2072/front_fr.4.400.jpg,unknown
Jambon Supérieur Sans Couenne,"Marque Repère, Tradilège",white-hams,,d
Jambon supérieur sans nitrite,Tradilège,white-hams,https://images.openfoodfacts.org/images/products/366/111/250/5219/front_fr.14.400.jpg,d
Jambon cuit sup AC fumé X4,Drieux,white-hams,https://images.openfoodfacts.org/images/products/284/516/802/0471/front_fr.12.400.jpg,c
Jambon zéro nitrites,,white-hams,https://images.openfoodfacts.org/images/products/000/200/003/1114/front_fr.3.400.jpg,unknown
Jambon a l'ancienne,Tallec,white-hams,https://images.openfoodfacts.org/images/products/226/475/204/3236/front_fr.3.400.jpg,e
Jambon cuit,Sutter,white-hams,https://images.openfoodfacts.org/images/products/225/156/100/3209/front_fr.11.400.jpg,d
Jambon supérieur 6 tranches,Jambon mangalica,white-hams,https://images.openfoodfacts.org/images/products/343/410/000/4816/front_fr.15.400.jpg,c
Jambon cuit à l'ancienne,,white-hams,https://images.openfoodfacts.org/images/products/025/302/802/6761/front_fr.3.400.jpg,d
Fleury Michon Le Tranché Fin Dégustation,Fleury Michon,white-hams,https://images.openfoodfacts.org/images/products/309/575/967/8010/front_fr.3.400.jpg,c
Jambon Cuit Supérieur,,white-hams,https://images.openfoodfacts.org/images/products/249/766/702/5718/front_fr.4.400.jpg,d
Jambon traditionnel fumé au bois de hêtre,Saint Alby,white-hams,https://images.openfoodfacts.org/images/products/220/587/800/4305/front_fr.3.400.jpg,d
Jambon de Paris,,white-hams,https://images.openfoodfacts.org/images/products/295/933/000/1127/front_fr.4.400.jpg,d
Jambon cuit espina,,white-hams,https://images.openfoodfacts.org/images/products/842/338/903/5081/front_fr.12.400.jpg,d
Simplement bon à l’étouffée,Fleury Michon,white-hams,https://images.openfoodfacts.org/images/products/330/274/008/5093/front_fr.3.400.jpg,b
Jambon cuit cuisiné,Carrefour,white-hams,https://images.openfoodfacts.org/images/products/222/772/802/7357/front_fr.4.400.jpg,d
"Jambon cuit supérieur sans couenne 6 tranches fines, 180g",U,white-hams,https://images.openfoodfacts.org/images/products/325/622/572/5717/front_fr.41.400.jpg,c
Jambon à l'ancienne,Le porc de nos villages,white-hams,https://images.openfoodfacts.org/images/products/224/405/702/1061/front_fr.3.400.jpg,d
Jambon supérieur cuit au torchon,,white-hams,https://images.openfoodfacts.org/images/products/020/908/302/4990/front_fr.3.400.jpg,d
Jambon Cuit Superieur,Leclerc,white-hams,https://images.openfoodfacts.org/images/products/344/986/041/8223/front_fr.5.400.jpg,unknown
Jambon supérieur traditionnel,Chambade,white-hams,https://images.openfoodfacts.org/images/products/265/386/903/9698/front_fr.3.400.jpg,d
Jambon cuit italien rôti aux herbes,,white-hams,https://images.openfoodfacts.org/images/products/222/714/302/2838/front_fr.3.400.jpg,d
Jambon supérieur,Diennet,white-hams,https://images.openfoodfacts.org/images/products/268/502/803/1953/front_fr.8.400.jpg,c
Jambon cuit superieur au bouillon,,white-hams,https://images.openfoodfacts.org/images/products/222/858/603/3450/front_fr.4.400.jpg,d
